geo_level,geo_name,year,state_name,pct_black_alone,pct_with_health_insurance,pct_with_health_insurance_white_alone,pct_with_health_insurance_black_alone,pct_with_health_insurance_asian_alone,pct_with_health_insurance_hispanic,quartiles_pct_with_health_insurance
zcta,59019,2022,,0.2,96.5,96.3,100,100,98.3,51-75% of geographies
zcta,68933,2022,,1.2,96.5,96.2,100,,100,51-75% of geographies
zcta,05735,2022,,1.4,96.5,96.4,100,100,97.5,51-75% of geographies
zcta,21057,2022,,4.7,96.5,96.1,100,100,78.2,51-75% of geographies
zcta,50644,2022,,1.6,96.5,96.4,100,,100,51-75% of geographies
zcta,12524,2022,,6.7,96.5,96.5,100,96.9,88.4,51-75% of geographies
zcta,66085,2022,,1.3,96.5,97,100,100,85.3,51-75% of geographies
zcta,02333,2022,,1.9,96.5,96.3,100,100,90.2,51-75% of geographies
zcta,50013,2022,,1.4,96.5,97.4,100,81.5,81.2,51-75% of geographies
zcta,07836,2022,,2.1,96.5,97.9,100,93.6,91.6,51-75% of geographies
county,"Alger County, Michigan",2022,Michigan,7.8,96.5,96.2,100,96.9,99.3,Top 25% of geographies
zcta,61285,2022,,16.9,96.5,96.4,100,,100,51-75% of geographies
zcta,72212,2022,,10.1,96.5,95.9,100,94.6,100,51-75% of geographies
zcta,54208,2022,,0,96.5,96.4,100,100,92.1,51-75% of geographies
zcta,48827,2022,,0.6,96.5,97.2,100,60,89.2,51-75% of geographies
zcta,61234,2022,,0.8,96.5,96.3,100,100,100,51-75% of geographies
zcta,27503,2022,,29.4,96.5,96.1,100,,87.6,51-75% of geographies
zcta,42259,2022,,5.9,96.5,97.5,100,,78.6,51-75% of geographies
zcta,17237,2022,,3,96.5,96.7,100,100,100,51-75% of geographies
zcta,11753,2022,,0.6,96.5,98,100,94.9,96,51-75% of geographies
zcta,98072,2022,,1.2,96.5,96.5,100,95,96.2,51-75% of geographies
zcta,25213,2022,,1,96.5,96.6,100,82.9,,51-75% of geographies
zcta,13471,2022,,0.3,96.5,96.5,100,100,100,51-75% of geographies
zcta,43732,2022,,1.3,96.5,96.2,100,,,51-75% of geographies
county,"McLean County, Kentucky",2022,Kentucky,1,96.5,97.1,100,100,68.1,Top 25% of geographies
zcta,25031,2022,,33,96.5,94.6,100,,,51-75% of geographies
zcta,14070,2022,,0.9,96.5,97.4,100,100,97,51-75% of geographies
zcta,55052,2022,,0.1,96.5,96.5,100,100,100,51-75% of geographies
zcta,03063,2022,,2.1,96.5,96.7,100,97.8,86.9,51-75% of geographies
zcta,15050,2022,,0,96.5,96.7,100,,100,51-75% of geographies
zcta,49445,2022,,2.1,96.5,96.4,100,100,96.2,51-75% of geographies
zcta,07940,2022,,2.8,96.5,97.7,100,97.6,85.9,51-75% of geographies
zcta,56101,2022,,2.8,96.5,97.6,100,86.9,81.9,51-75% of geographies
zcta,02896,2022,,0.4,96.5,96.6,100,75,98.9,51-75% of geographies
zcta,59330,2022,,0.8,96.5,96.3,100,,100,51-75% of geographies
zcta,18407,2022,,1,96.5,97.1,100,63.7,91.5,51-75% of geographies
zcta,63369,2022,,2.8,96.5,96.5,100,100,,51-75% of geographies
zcta,41169,2022,,0.5,96.5,96.3,100,100,,51-75% of geographies
zcta,49654,2022,,1.4,96.5,96.2,100,,100,51-75% of geographies
zcta,16442,2022,,0.4,96.5,96.7,100,100,100,51-75% of geographies
zcta,45459,2022,,5.3,96.5,96.9,100,91.3,85.2,51-75% of geographies
zcta,95442,2022,,0.3,96.5,97.4,100,100,85.6,51-75% of geographies
zcta,62476,2022,,0.5,96.5,96.8,100,,100,51-75% of geographies
zcta,71745,2022,,55.3,96.5,92.1,100,,,51-75% of geographies
zcta,61448,2022,,0.4,96.5,96.4,100,100,100,51-75% of geographies
zcta,20751,2022,,0.1,96.5,96,100,100,92.3,51-75% of geographies
zcta,02632,2022,,1.8,96.5,96.7,100,100,96.9,51-75% of geographies
zcta,41311,2022,,2.3,96.5,96.3,100,100,100,51-75% of geographies
zcta,44627,2022,,0,32.5,31.8,100,100,69.2,Bottom 25% of geographies
zcta,10540,2022,,23.7,54.5,100,100,100,9.1,Bottom 25% of geographies
zcta,59934,2022,,0.8,65,63.9,100,,100,Bottom 25% of geographies
zcta,59043,2022,,0.3,69,91.5,100,,82.3,Bottom 25% of geographies
zcta,38061,2022,,21.3,77,70.8,100,,100,Bottom 25% of geographies
zcta,75759,2022,,42.4,77,100,100,,49.2,Bottom 25% of geographies
zcta,43909,2022,,57.4,77,46.2,100,,,Bottom 25% of geographies
zcta,59448,2022,,0.4,77,34.5,100,,100,Bottom 25% of geographies
zcta,71859,2022,,5.7,77,75.6,100,,,Bottom 25% of geographies
zcta,78055,2022,,2.2,81,79.3,100,,76.6,Bottom 25% of geographies
county,"Hughes County, Oklahoma",2022,Oklahoma,4.1,81,84.8,100,22.9,72.8,Bottom 25% of geographies
zcta,74734,2022,,2.8,81,81.1,100,,80,Bottom 25% of geographies
county,"San Juan County, Utah",2022,Utah,0.2,81,93.1,100,100,98.3,Bottom 25% of geographies
zcta,30178,2022,,0.1,81,81.5,100,100,56.5,Bottom 25% of geographies
zcta,76665,2022,,2.9,81,82.4,100,100,75.1,Bottom 25% of geographies
county,"Stevens County, Kansas",2022,Kansas,0.4,85,88.8,100,,76.7,Bottom 25% of geographies
zcta,86045,2022,,0.8,85,97,100,,90.6,Bottom 25% of geographies
zcta,14418,2022,,0.2,85,86.7,100,73.9,,Bottom 25% of geographies
zcta,78382,2022,,0.7,85,89.1,100,100,72.8,Bottom 25% of geographies
county,"North Slope Borough, Alaska",2022,Alaska,1.8,85,95,100,94.3,97.9,Bottom 25% of geographies
zcta,76905,2022,,2.2,85,87.1,100,66.3,84.3,Bottom 25% of geographies
zcta,05034,2022,,4.5,85,84.3,100,,,Bottom 25% of geographies
zcta,37307,2022,,0.7,85,85.8,100,100,100,Bottom 25% of geographies
zcta,97071,2022,,0.6,85,91.4,100,97.2,77.9,Bottom 25% of geographies
zcta,74333,2022,,0.1,85,88.5,100,100,90.5,Bottom 25% of geographies
zcta,57761,2022,,1.8,85,83.6,100,,100,Bottom 25% of geographies
zcta,30641,2022,,1.7,85,84.1,100,,100,Bottom 25% of geographies
zcta,73750,2022,,1,85,85.4,100,87.4,64.3,Bottom 25% of geographies
zcta,93648,2022,,0.3,85,84.4,100,100,84.5,Bottom 25% of geographies
zcta,38379,2022,,0.1,85,85,100,,,Bottom 25% of geographies
zcta,46741,2022,,1.5,85,84.6,100,,88.9,Bottom 25% of geographies
zcta,73067,2022,,0.1,85,87.8,100,,86.6,Bottom 25% of geographies
zcta,41049,2022,,1.2,89,89.8,100,100,0,26-50% of geographies
zcta,63882,2022,,13.5,89,86.6,100,,0,26-50% of geographies
zcta,78164,2022,,2.3,89,87.5,100,,91.4,26-50% of geographies
zcta,37083,2022,,0.4,89,89.4,100,100,78.3,26-50% of geographies
zcta,24273,2022,,1.2,89,89.1,100,,50,26-50% of geographies
zcta,74756,2022,,1.3,89,89.6,100,50,100,26-50% of geographies
zcta,63625,2022,,2.6,89,88.3,100,,,26-50% of geographies
county,"Delta County, Colorado",2022,Colorado,0.6,89,90.3,100,92.8,84.3,26-50% of geographies
zcta,25628,2022,,23.4,89,84.8,100,,,26-50% of geographies
zcta,38849,2022,,10.5,89,89.1,100,100,73,26-50% of geographies
zcta,59912,2022,,0.1,89,89.5,100,100,76.8,26-50% of geographies
zcta,73560,2022,,0.1,89,91,100,,84,26-50% of geographies
zcta,66075,2022,,0.5,89,88.7,100,100,94.1,26-50% of geographies
county,"Ashe County, North Carolina",2022,North Carolina,1,89,88.9,100,100,78.4,26-50% of geographies
zcta,69355,2022,,3.7,89,85,100,,100,26-50% of geographies
zcta,63359,2022,,0.1,89,88.8,100,,100,26-50% of geographies
zcta,18087,2022,,10.9,89,87.1,100,100,76.9,26-50% of geographies
zcta,32040,2022,,3.1,89,88,100,100,94.3,26-50% of geographies
zcta,23047,2022,,12,89,98.3,100,,2.9,26-50% of geographies
zcta,95470,2022,,0.3,89,92.7,100,,93.7,26-50% of geographies
zcta,56435,2022,,1.5,89,89.4,100,36.4,75,26-50% of geographies
zcta,84665,2022,,1,89,88.7,100,,100,26-50% of geographies
zcta,75640,2022,,2.8,89,87.5,100,100,92.4,26-50% of geographies
county,"Archuleta County, Colorado",2022,Colorado,0.3,89,90.8,100,100,83.6,26-50% of geographies
zcta,28163,2022,,4.2,89,90.6,100,100,69.3,26-50% of geographies
zcta,69333,2022,,0.4,89,88,100,100,,26-50% of geographies
zcta,39662,2022,,17.9,89,86.9,100,,,26-50% of geographies
zcta,22716,2022,,7.4,89,88.9,100,,,26-50% of geographies
zcta,59070,2022,,0.1,89,88.8,100,,100,26-50% of geographies
zcta,28707,2022,,1.4,89,88.8,100,,,26-50% of geographies
zcta,28020,2022,,3,89,88.5,100,,100,26-50% of geographies
county,"Iron County, Missouri",2022,Missouri,0.7,89,88.8,100,100,82.6,26-50% of geographies
zcta,07643,2022,,3.8,89,90.4,100,86.5,87,26-50% of geographies
county,"Summit County, Colorado",2022,Colorado,0.3,89,90.5,100,66.9,71.9,26-50% of geographies
county,"Gove County, Kansas",2022,Kansas,0.8,89,88.9,100,100,100,26-50% of geographies
zcta,18801,2022,,0.2,93,93.6,100,82.2,74.4,26-50% of geographies
zcta,73755,2022,,0.3,93,92.9,100,,100,26-50% of geographies
zcta,52535,2022,,1.3,93,94.4,100,,77.5,26-50% of geographies
zcta,29374,2022,,1.1,93,92.9,100,100,100,26-50% of geographies
county,"Bent County, Colorado",2022,Colorado,4.8,93,94.3,100,100,87.9,51-75% of geographies
county,"Hocking County, Ohio",2022,Ohio,0.6,93,93.5,100,84.7,43.2,51-75% of geographies
zcta,15379,2022,,5.6,93,92.3,100,,,26-50% of geographies
zcta,56737,2022,,0.3,93,92.9,100,100,100,26-50% of geographies
zcta,49266,2022,,0.2,93,93.4,100,,80.6,26-50% of geographies
zcta,71331,2022,,1,93,92.1,100,,100,26-50% of geographies
zcta,18328,2022,,0.5,93,93.4,100,100,91.1,26-50% of geographies
zcta,04953,2022,,0.9,93,92.8,100,,100,26-50% of geographies
zcta,80737,2022,,0.7,93,92.7,100,72.2,89.8,26-50% of geographies
zcta,03042,2022,,0.4,93,94.2,100,2.4,84.6,26-50% of geographies
zcta,79124,2022,,0.6,93,93.4,100,65.6,89.3,26-50% of geographies
county,"Cass County, Nebraska",2022,Nebraska,0.2,93,93.1,100,90.5,84.3,51-75% of geographies
county,"Hillsdale County, Michigan",2022,Michigan,0.7,93,93,100,91.3,89.7,51-75% of geographies
zcta,96032,2022,,0.7,93,94.5,100,100,97.7,26-50% of geographies
zcta,56044,2022,,2.3,93,92.7,100,100,100,26-50% of geographies
zcta,98593,2022,,0.8,93,91.5,100,,100,26-50% of geographies
county,"Lincoln County, Kansas",2022,Kansas,0.2,93,93.4,100,,96.4,51-75% of geographies
zcta,95545,2022,,9.6,93,94.3,100,,100,26-50% of geographies
zcta,48838,2022,,1,93,94.7,100,100,77.1,26-50% of geographies
county,"McIntosh County, North Dakota",2022,North Dakota,0.6,93,94.3,100,72.2,50.9,51-75% of geographies
zcta,62520,2022,,3.8,93,92.5,100,,100,26-50% of geographies
zcta,18840,2022,,0.7,93,93,100,100,94.6,26-50% of geographies
zcta,95948,2022,,0.3,93,95.5,100,94.4,87.1,26-50% of geographies
zcta,44652,2022,,5.6,93,91.5,100,,,26-50% of geographies
zcta,49072,2022,,0.2,93,92.6,100,100,100,26-50% of geographies
zcta,12187,2022,,1.3,93,92.9,100,,100,26-50% of geographies
zcta,72007,2022,,1,93,93.1,100,73.5,93.1,26-50% of geographies
zcta,13634,2022,,0.9,93,92.8,100,,100,26-50% of geographies
zcta,56323,2022,,0.2,93,94.1,100,100,83.6,26-50% of geographies
zcta,93650,2022,,4.7,93,94.3,100,76.3,92.2,26-50% of geographies
zcta,52156,2022,,0.4,93,92.7,100,,100,26-50% of geographies
zcta,14081,2022,,1.3,93,96.9,100,89.7,100,26-50% of geographies
zcta,46996,2022,,0.2,93,92.8,100,44.4,100,26-50% of geographies
zcta,62232,2022,,9.6,93,92.4,100,,82,26-50% of geographies
zcta,37034,2022,,0.9,93,92.9,100,100,86.1,26-50% of geographies
zcta,54840,2022,,1.1,93,93.4,100,100,82.8,26-50% of geographies
zcta,12546,2022,,5.7,93,93.7,100,79.5,84.3,26-50% of geographies
zcta,98294,2022,,0.6,93,94,100,100,81.7,26-50% of geographies
zcta,54495,2022,,1.2,93,94.4,100,89.6,82.4,26-50% of geographies
zcta,03603,2022,,0.1,93,92.7,100,100,100,26-50% of geographies
zcta,95627,2022,,6.4,93,91.1,100,94.3,83.4,26-50% of geographies
zcta,54749,2022,,1,93,91.8,100,100,50,26-50% of geographies
zcta,93223,2022,,1.2,93,94.6,100,100,93.1,26-50% of geographies
zcta,13365,2022,,0.4,93,93.6,100,100,98.3,26-50% of geographies
zcta,68326,2022,,0.9,93,95.3,100,,,26-50% of geographies
zcta,62858,2022,,1.3,93,93,100,100,100,26-50% of geographies
zcta,84501,2022,,1.5,93,92.3,100,100,94.8,26-50% of geographies
county,"Grays Harbor County, Washington",2022,Washington,1.4,93,94.3,100,88.8,83.9,51-75% of geographies
zcta,55918,2022,,0.1,93,97.4,100,,33.8,26-50% of geographies
zcta,51452,2022,,4.7,93,93.8,100,,100,26-50% of geographies
zcta,92655,2022,,0.9,93,94.4,100,97.7,87.2,26-50% of geographies
zcta,68835,2022,,0.4,93,92.6,100,,100,26-50% of geographies
zcta,46118,2022,,1.9,93,92.8,100,100,100,26-50% of geographies
zcta,47356,2022,,0.5,93,93.3,100,78.6,84.7,26-50% of geographies
zcta,98823,2022,,0.7,93,96.1,100,100,86.3,26-50% of geographies
zcta,15468,2022,,0.3,93,93.2,100,,100,26-50% of geographies
zcta,36346,2022,,1.1,93,93.6,100,,100,26-50% of geographies
county,"Teller County, Colorado",2022,Colorado,0.9,93,93.2,100,100,92.3,51-75% of geographies
zcta,27281,2022,,17.9,93,91.4,100,100,48.2,26-50% of geographies
zcta,56472,2022,,0.2,93,92.8,100,100,98.5,26-50% of geographies
county,"Scott County, Virginia",2022,Virginia,1.2,93,92.8,100,100,88.2,51-75% of geographies
county,"Edwards County, Illinois",2022,Illinois,0.1,93,93.9,100,88.5,58.1,51-75% of geographies
zcta,55373,2022,,1.7,93,93,100,100,54.7,26-50% of geographies
zcta,57071,2022,,0.1,97,97.4,100,100,68.2,Top 25% of geographies
zcta,84324,2022,,3.4,97,96.8,100,100,87.8,Top 25% of geographies
zcta,22923,2022,,6.1,97,97.1,100,86.7,79.5,Top 25% of geographies
zcta,18076,2022,,6.4,97,96.7,100,,99.6,Top 25% of geographies
zcta,53070,2022,,0.2,97,97,100,100,97.4,Top 25% of geographies
zcta,39481,2022,,5,97,96.8,100,,,Top 25% of geographies
zcta,16041,2022,,0.1,97,96.9,100,100,,Top 25% of geographies
zcta,62433,2022,,0.7,97,96.8,100,100,100,Top 25% of geographies
zcta,96734,2022,,1.4,97,97,100,97,95.6,Top 25% of geographies
zcta,55360,2022,,0.7,97,97.1,100,100,92.1,Top 25% of geographies
zcta,70554,2022,,30.5,97,94.8,100,,100,Top 25% of geographies
zcta,62249,2022,,0.2,97,97.2,100,86,100,Top 25% of geographies
zcta,47264,2022,,0.3,97,96.5,100,,100,Top 25% of geographies
zcta,54971,2022,,0.7,97,97,100,100,93.4,Top 25% of geographies
zcta,50073,2022,,0.9,97,96.8,100,100,100,Top 25% of geographies
zcta,52531,2022,,0.2,97,96.8,100,100,100,Top 25% of geographies
zcta,13363,2022,,0.8,97,96.9,100,,100,Top 25% of geographies
zcta,80516,2022,,0.1,97,97.6,100,91.1,94,Top 25% of geographies
zcta,12886,2022,,6.1,97,96.3,100,,100,Top 25% of geographies
zcta,84307,2022,,1.4,97,96.9,100,100,93.7,Top 25% of geographies
zcta,97213,2022,,1.9,97,96.8,100,95.4,96.7,Top 25% of geographies
zcta,56048,2022,,1.4,97,97,100,100,100,Top 25% of geographies
zcta,49267,2022,,0.8,97,96.9,100,100,100,Top 25% of geographies
zcta,60921,2022,,0.5,97,96.7,100,,90.5,Top 25% of geographies
county,"Grundy County, Iowa",2022,Iowa,0.8,97,97.3,100,80.4,75.2,Top 25% of geographies
zcta,95668,2022,,0.6,97,95.7,100,100,93,Top 25% of geographies
zcta,97068,2022,,0.8,97,97.1,100,96.7,97,Top 25% of geographies
zcta,32082,2022,,2,97,97.1,100,100,85.4,Top 25% of geographies
zcta,55723,2022,,0.2,97,97.4,100,0,57.1,Top 25% of geographies
zcta,73532,2022,,1.6,97,96.4,100,,100,Top 25% of geographies
zcta,60203,2022,,8.9,97,97.7,100,95.5,79.9,Top 25% of geographies
zcta,87122,2022,,1.1,97,97.7,100,93.7,96.3,Top 25% of geographies
zcta,43310,2022,,0.1,97,96.9,100,,100,Top 25% of geographies
zcta,10541,2022,,1.1,97,97.1,100,97.1,96.6,Top 25% of geographies
zcta,22738,2022,,8.8,97,96.4,100,100,100,Top 25% of geographies
zcta,20629,2022,,8,97,95.8,100,100,100,Top 25% of geographies
zcta,12827,2022,,0.7,97,96.8,100,100,100,Top 25% of geographies
zcta,61256,2022,,4.7,97,96.5,100,,88.6,Top 25% of geographies
zcta,15239,2022,,4.2,97,96.8,100,100,100,Top 25% of geographies
zcta,41129,2022,,1,97,96.9,100,,100,Top 25% of geographies
zcta,53029,2022,,0.4,97,97.1,100,100,99.6,Top 25% of geographies
zcta,16059,2022,,1.4,97,96.9,100,100,94.9,Top 25% of geographies
zcta,49270,2022,,0.5,97,97.5,100,,84.6,Top 25% of geographies
zcta,07421,2022,,0.5,97,97.6,100,100,87.3,Top 25% of geographies
zcta,75848,2022,,11,97,96.3,100,,,Top 25% of geographies
zcta,45323,2022,,0.1,97,96.9,100,100,100,Top 25% of geographies
zcta,06759,2022,,3.9,97,96.4,100,100,97.2,Top 25% of geographies
zcta,04579,2022,,0.4,97,96.8,100,100,100,Top 25% of geographies
zcta,14720,2022,,0.2,97,97.2,100,,92.9,Top 25% of geographies
zcta,85737,2022,,1.6,97,97.9,100,100,93.1,Top 25% of geographies
zcta,08886,2022,,6.4,97,97.6,100,92.7,90.6,Top 25% of geographies
zcta,14892,2022,,1.9,97,97,100,92.9,90.6,Top 25% of geographies
zcta,65010,2022,,0.7,97,96.8,100,100,100,Top 25% of geographies
zcta,26651,2022,,0,97,97,100,28.6,100,Top 25% of geographies
zcta,53960,2022,,0.1,97,97,100,,100,Top 25% of geographies
zcta,01068,2022,,1.3,97,97.2,100,,100,Top 25% of geographies
zcta,08346,2022,,39.8,97,93.1,100,100,89.6,Top 25% of geographies
zcta,49287,2022,,1.2,97,96.9,100,,100,Top 25% of geographies
zcta,55746,2022,,1.9,97,96.9,100,100,100,Top 25% of geographies
zcta,01432,2022,,2.9,97,98.4,100,100,88.6,Top 25% of geographies
zcta,61348,2022,,0.1,97,96.9,100,100,96,Top 25% of geographies
zcta,14510,2022,,3.1,97,97.7,100,,93.3,Top 25% of geographies
zcta,56701,2022,,1.3,97,97.1,100,95.5,91.9,Top 25% of geographies
zcta,41002,2022,,1,97,98.1,100,,,Top 25% of geographies
zcta,44855,2022,,0.4,97,97,100,,100,Top 25% of geographies
zcta,45066,2022,,1.5,97,97.2,100,97,86.4,Top 25% of geographies
zcta,84037,2022,,0.4,97,97.3,100,97.7,88.9,Top 25% of geographies
zcta,48381,2022,,1.1,97,97.2,100,100,94.2,Top 25% of geographies
zcta,46106,2022,,1.3,97,96.9,100,93.5,90.5,Top 25% of geographies
zcta,97370,2022,,0.3,97,97.3,100,100,92.5,Top 25% of geographies
zcta,10538,2022,,3.7,97,99,100,90.8,87.4,Top 25% of geographies
zcta,97524,2022,,0.9,97,96.8,100,100,99.9,Top 25% of geographies
zcta,02571,2022,,1.9,97,96.7,100,100,100,Top 25% of geographies
zcta,22936,2022,,3.6,97,97.2,100,91.1,80.5,Top 25% of geographies
zcta,48360,2022,,1.8,97,97.2,100,100,91.7,Top 25% of geographies
zcta,02865,2022,,1.3,97,97.1,100,100,91.5,Top 25% of geographies
zcta,21795,2022,,4.1,97,96.7,100,95.6,98.7,Top 25% of geographies
zcta,95674,2022,,3,97,97,100,100,99,Top 25% of geographies
zcta,61752,2022,,0.4,97,97.1,100,,,Top 25% of geographies
zcta,19555,2022,,0.3,97,96.9,100,100,100,Top 25% of geographies
zcta,12920,2022,,1.1,97,96.9,100,60,100,Top 25% of geographies
zcta,19526,2022,,1.9,97,97,100,100,100,Top 25% of geographies
zcta,03856,2022,,0.2,97,96.8,100,100,100,Top 25% of geographies
zcta,10589,2022,,0.6,97,96.8,100,100,100,Top 25% of geographies
zcta,58202,2022,,2.7,97,98.9,100,82.6,100,Top 25% of geographies
zcta,95903,2022,,13.1,97,99,100,100,77,Top 25% of geographies
zcta,50001,2022,,4,97,99.4,100,,,Top 25% of geographies
zcta,61814,2022,,3.5,97,97.1,100,72.7,100,Top 25% of geographies
zcta,61874,2022,,6.5,97,96.9,100,95.2,97.5,Top 25% of geographies
zcta,50635,2022,,1,97,97.1,100,57.1,100,Top 25% of geographies
zcta,61848,2022,,2.7,97,97.2,100,,,Top 25% of geographies
zcta,55976,2022,,0,97,96.8,100,100,100,Top 25% of geographies
zcta,13036,2022,,0.1,97,97,100,100,100,Top 25% of geographies
zcta,21102,2022,,1.5,97,96.8,100,100,100,Top 25% of geographies
zcta,53820,2022,,0.3,97,97.2,100,100,100,Top 25% of geographies
zcta,07939,2022,,37,65.5,46.5,100,,100,Bottom 25% of geographies
zcta,75164,2022,,2.8,69.5,67.9,100,,100,Bottom 25% of geographies
zcta,67140,2022,,1.6,77.5,76.4,100,100,100,Bottom 25% of geographies
zcta,73015,2022,,3,77.5,84.1,100,0,70.2,Bottom 25% of geographies
zcta,74016,2022,,0.1,77.5,83.4,100,35,88.5,Bottom 25% of geographies
zcta,74056,2022,,1.1,77.5,82.8,100,0,78.8,Bottom 25% of geographies
zcta,81136,2022,,1.8,77.5,70.6,100,,52,Bottom 25% of geographies
zcta,83857,2022,,0.4,77.5,77.4,100,,100,Bottom 25% of geographies
zcta,63966,2022,,1.9,81.5,82.2,100,,100,Bottom 25% of geographies
zcta,17540,2022,,2.9,81.5,81.1,100,89,85.9,Bottom 25% of geographies
zcta,65672,2022,,0.1,81.5,82.5,100,0,74.5,Bottom 25% of geographies
zcta,74554,2022,,0.5,81.5,87.1,100,,57.4,Bottom 25% of geographies
zcta,78390,2022,,0.6,81.5,80.7,100,,79.6,Bottom 25% of geographies
zcta,88063,2022,,0.1,81.5,83.1,100,,82,Bottom 25% of geographies
zcta,75423,2022,,0.2,81.5,83.7,100,,64,Bottom 25% of geographies
zcta,43718,2022,,0.1,81.5,81.3,100,,100,Bottom 25% of geographies
zcta,92339,2022,,1.1,81.5,83.4,100,,60.7,Bottom 25% of geographies
zcta,16948,2022,,0.2,81.5,81.1,100,,100,Bottom 25% of geographies
zcta,77486,2022,,3.1,85.5,92.2,100,100,58.7,Bottom 25% of geographies
zcta,76035,2022,,11.4,85.5,82,100,100,86.4,Bottom 25% of geographies
zcta,99921,2022,,0.4,85.5,89.4,100,95.6,100,Bottom 25% of geographies
zcta,48729,2022,,0.8,85.5,85,100,,100,Bottom 25% of geographies
zcta,69343,2022,,2.2,85.5,89,100,88.1,92.9,Bottom 25% of geographies
zcta,45644,2022,,0.1,85.5,86.1,100,100,,Bottom 25% of geographies
zcta,48850,2022,,4.6,85.5,84.3,100,100,92.5,Bottom 25% of geographies
zcta,76448,2022,,3.7,85.5,86.4,100,100,52.1,Bottom 25% of geographies
zcta,74956,2022,,1.9,85.5,88.1,100,100,69,Bottom 25% of geographies
zcta,76371,2022,,3.1,85.5,86.7,100,,72.9,Bottom 25% of geographies
zcta,65661,2022,,1.4,85.5,87,100,100,92.7,Bottom 25% of geographies
zcta,04943,2022,,0.7,85.5,85.3,100,,100,Bottom 25% of geographies
zcta,27923,2022,,3.1,85.5,82.7,100,100,100,Bottom 25% of geographies
zcta,64776,2022,,1.1,85.5,85,100,100,100,Bottom 25% of geographies
zcta,37753,2022,,0.3,85.5,85.4,100,,100,Bottom 25% of geographies
zcta,74455,2022,,0.6,85.5,88.4,100,0,97,Bottom 25% of geographies
zcta,73074,2022,,0.1,85.5,92.1,100,0,96.7,Bottom 25% of geographies
zcta,96034,2022,,4.3,85.5,86.1,100,,25,Bottom 25% of geographies
zcta,63546,2022,,0.2,85.5,84.8,100,,100,Bottom 25% of geographies
zcta,76245,2022,,1,85.5,85.4,100,100,65.9,Bottom 25% of geographies
zcta,61001,2022,,0.2,89.5,89.1,100,,100,26-50% of geographies
